statue,statueLabel,statueType,statueTypeLabel,height,creationYear,countryLabel,materialLabel
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,2,1959,Россия,бетон
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q5003624,мемориал,720,1911,Чехия,камень
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q5003624,мемориал,720,1912,Чехия,камень
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q5003624,мемориал,720,1911,Чехия,бронза
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q5003624,мемориал,720,1912,Чехия,бронза
http://www.wikidata.org/entity/Q1534095,памятник Гёте,http://www.wikidata.org/entity/Q179700,статуя,600,1880,Германия,гранит
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,85,1959,Россия,бетон
http://www.wikidata.org/entity/Q2916105,Монумент-ас-Бандейрас,http://www.wikidata.org/entity/Q659396,конная статуя,8,1953,Бразилия,гранит
http://www.wikidata.org/entity/Q2916105,Монумент-ас-Бандейрас,http://www.wikidata.org/entity/Q659396,конная статуя,1.85,1953,Бразилия,гранит
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q179700,статуя,2,1959,Россия,трос
http://www.wikidata.org/entity/Q2916105,Монумент-ас-Бандейрас,http://www.wikidata.org/entity/Q659396,конная статуя,2.54,1953,Бразилия,гранит
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q179700,статуя,85,1959,Россия,трос
http://www.wikidata.org/entity/Q2964915,Христос Чьяпаса,http://www.wikidata.org/entity/Q117023378,произведение религиозного искусства,62,2011,Мексика,бетон
http://www.wikidata.org/entity/Q3683526,Washington Monument,http://www.wikidata.org/entity/Q860861,скульптура,15,1815,США,мрамор
http://www.wikidata.org/entity/Q1639016,Мать Албания,http://www.wikidata.org/entity/Q179700,статуя,12,1971,Албания,бетон
http://www.wikidata.org/entity/Q3683526,Washington Monument,http://www.wikidata.org/entity/Q860861,скульптура,165,1815,США,мрамор
http://www.wikidata.org/entity/Q2288815,Монумент Колумбу,http://www.wikidata.org/entity/Q2293362,скульптурная группа,57,1888,Испания,железо
http://www.wikidata.org/entity/Q2110523,Памятник принцу Альбрехту Прусскому,http://www.wikidata.org/entity/Q179700,статуя,4.5,1901,Германия,гранит
http://www.wikidata.org/entity/Q2288815,Монумент Колумбу,http://www.wikidata.org/entity/Q2293362,скульптурная группа,57,1888,Испания,бронза
http://www.wikidata.org/entity/Q2110523,Памятник принцу Альбрехту Прусскому,http://www.wikidata.org/entity/Q179700,статуя,4.5,1901,Германия,бронза
http://www.wikidata.org/entity/Q2914792,Obelisk of São Paulo,http://www.wikidata.org/entity/Q170980,обелиск,72,1955,Бразилия,мрамор
http://www.wikidata.org/entity/Q2914792,Obelisk of São Paulo,http://www.wikidata.org/entity/Q170980,обелиск,72,1955,Бразилия,бронза
http://www.wikidata.org/entity/Q2964915,Христос Чьяпаса,http://www.wikidata.org/entity/Q117023378,произведение религиозного искусства,62,2011,Мексика,нержавеющая сталь
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,2,1959,Россия,трос
http://www.wikidata.org/entity/Q1730098,Karl Marx monument,http://www.wikidata.org/entity/Q860861,скульптура,4500,1968,Германия,бронза
http://www.wikidata.org/entity/Q1730098,Karl Marx monument,http://www.wikidata.org/entity/Q241045,бюст,4500,1968,Германия,бронза
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1081138,памятник истории,2,1959,Россия,бетон
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q179700,статуя,720,1911,Чехия,камень
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q179700,статуя,720,1912,Чехия,камень
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,85,1959,Россия,трос
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q179700,статуя,720,1911,Чехия,бронза
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q179700,статуя,720,1912,Чехия,бронза
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q1081138,памятник истории,85,1959,Россия,бетон
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q860861,скульптура,3.2,1921,Франция,гипс
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q570116,достопримечательность,2,1959,Россия,бетон
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q860861,скульптура,3.2,1921,Франция,штукатурка
http://www.wikidata.org/entity/Q2914792,Obelisk of São Paulo,http://www.wikidata.org/entity/Q162875,мавзолей,72,1955,Бразилия,мрамор
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q860861,скульптура,3.2,1921,Франция,камень
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q860861,скульптура,3.2,1921,Франция,бронза
http://www.wikidata.org/entity/Q2914792,Obelisk of São Paulo,http://www.wikidata.org/entity/Q162875,мавзолей,72,1955,Бразилия,бронза
http://www.wikidata.org/entity/Q1534095,памятник Гёте,http://www.wikidata.org/entity/Q179700,статуя,600,1880,Германия,каррарский мрамор
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q2293362,скульптурная группа,720,1911,Чехия,камень
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q2293362,скульптурная группа,720,1912,Чехия,камень
http://www.wikidata.org/entity/Q1601986,Родина-мать,http://www.wikidata.org/entity/Q570116,достопримечательность,85,1959,Россия,бетон
http://www.wikidata.org/entity/Q1639016,Мать Албания,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,12,1971,Албания,бетон
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q2293362,скульптурная группа,720,1911,Чехия,бронза
http://www.wikidata.org/entity/Q3497632,Памятник Святому Вацлаву,http://www.wikidata.org/entity/Q2293362,скульптурная группа,720,1912,Чехия,бронза
http://www.wikidata.org/entity/Q2964915,Христос Чьяпаса,http://www.wikidata.org/entity/Q117023378,произведение религиозного искусства,62,2011,Мексика,алюминиевый сплав
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q575759,военный мемориал,3.2,1921,Франция,гипс
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q575759,военный мемориал,3.2,1921,Франция,штукатурка
http://www.wikidata.org/entity/Q3205071,Душа Франции,http://www.wikidata.org/entity/Q575759,военный мемориал,3.2,1921,Франция,камень
